product,title,rating,body
Aya Papaya Ouchie Monster Print Mosquito Repellent Patches 100% Natural 72 Patches,"5.0 out of 5 stars
Very effective and safe",5.0,"I'm writing a review after using these mosquito patches for 3 months now. It's safe , very effective in keeping the mosquitoes away and smells good.
Read more"
Aya Papaya Ouchie Monster Print Mosquito Repellent Patches 100% Natural 72 Patches,"5.0 out of 5 stars
Effective and lovely prints",5.0,"After having used Mama Earth patches, tried this for the adorable prints they have. I have been using it for two months now for my 15 month old. It works well for a few hours, and the glue is not leaving stains. It comes off easily on the days when I have forgotten to take it off and the clothes have been washed in the machine.
Read more"
Aya Papaya Ouchie Monster Print Mosquito Repellent Patches 100% Natural 72 Patches,"3.0 out of 5 stars
Not yet sure effective this is",3.0,"Jury is still out on this one. I have seen so many products over the years that claim this and that - I will probably be able to offer an informed opinion in a few weeks time.
Read more"
Aya Papaya Ouchie Monster Print Mosquito Repellent Patches 100% Natural 72 Patches,"2.0 out of 5 stars
Effective but for two hours",2.0,"It’s not effective for 12 hours as claimed. Waste of money
Read more"
Aya Papaya Ouchie Monster Print Mosquito Repellent Patches 100% Natural 72 Patches,"1.0 out of 5 stars
Waste",1.0,"It's not working at all.  Waste of money
Read more"
Aya Papaya Ouchie Monster Print Mosquito Repellent Patches 100% Natural 72 Patches,"5.0 out of 5 stars
Love it!",5.0,"Love it! Super effective. Such fun prints!! My kid loves them.  It’s a must buy for keeping mosquitos away from your lil ones.
Read more"
Aya Papaya Ouchie Monster Print Mosquito Repellent Patches 100% Natural 72 Patches,"1.0 out of 5 stars
Terrible product - ruins your clothes",1.0,"Terrible product. Please don’t buy it. The glue on the back ruins all your clothes.
Read more"
Aya Papaya Ouchie Monster Print Mosquito Repellent Patches 100% Natural 72 Patches,"1.0 out of 5 stars
Honest review",1.0,"Honest review. This is totally a waste product. Never buy this product. It attracts mosquito, total useless product.
Read more"
"Chicco Baby Moments Essential Gift Pack Pink, Ideal Baby Gift Sets for Baby Shower, Newborn Gifting, New Parents, Birthday...","5.0 out of 5 stars
Good products and good discount",5.0,"The products are good and safe. Nice gifting option when you do not know what to gift an infant. Thanks to Amazon for making quick delivery.
Read more"
"Chicco Baby Moments Essential Gift Pack Pink, Ideal Baby Gift Sets for Baby Shower, Newborn Gifting, New Parents, Birthday...","5.0 out of 5 stars
Amazing Gifting Product",5.0,"Chiccp never fails to
Read more"
"Chicco Baby Moments Essential Gift Pack Pink, Ideal Baby Gift Sets for Baby Shower, Newborn Gifting, New Parents, Birthday...","4.0 out of 5 stars
Damaged piece",4.0,"I received a damaged bottle piece inside the box. It is giftable, smells good, value for money. Had to place an return request for the same
Read more"
"Chicco Baby Moments Essential Gift Pack Pink, Ideal Baby Gift Sets for Baby Shower, Newborn Gifting, New Parents, Birthday...","5.0 out of 5 stars
Amazing products",5.0,"Love the scent of chicco nd it is safe for sensitive skin
Read more"
"Chicco Baby Moments Essential Gift Pack Pink, Ideal Baby Gift Sets for Baby Shower, Newborn Gifting, New Parents, Birthday...","3.0 out of 5 stars
Ok",3.0,"Product is very good
Read more"
"Chicco Baby Moments Essential Gift Pack Pink, Ideal Baby Gift Sets for Baby Shower, Newborn Gifting, New Parents, Birthday...","5.0 out of 5 stars
Loved it..!!!",5.0,"❤️❤️❤️❤️
Read more"
"Chicco Baby Moments Essential Gift Pack Pink, Ideal Baby Gift Sets for Baby Shower, Newborn Gifting, New Parents, Birthday...","5.0 out of 5 stars
Good product",5.0,"Purchased for gifting purpose
Read more"
"Chicco Baby Moments Essential Gift Pack Pink, Ideal Baby Gift Sets for Baby Shower, Newborn Gifting, New Parents, Birthday...","4.0 out of 5 stars
Loved it smells awesome",4.0,"Plz do add chicco face cream other wise loved it ❤❤
Read more"
Afflatus Ayurvedic AD Vitamin Baby Massage Oil 100ml for Healthy Babies & Infants || Healthy Skin & Rich Moisturizer for A...,"5.0 out of 5 stars
Awesome baby oil for your loved babies health",5.0,"This is just a awesome product for babies. It helps to keep strong your babies bones and muscles. Awesome product and nice fragrance.
Read more"
Afflatus Ayurvedic AD Vitamin Baby Massage Oil 100ml for Healthy Babies & Infants || Healthy Skin & Rich Moisturizer for A...,"1.0 out of 5 stars
Very bad product, waste of money",1.0,"I am unsatisfied with the product due to its adverse effects on my baby skin. Upon using the baby oil as directed,due to this Ad oil baby skin effect such as rashes, irritations, pimple.They didn't provide the AD oil, they provide the some different oil in name of ad oil, never purchase from online Amazon.
Read more"
"First Kick New Born Baby Blanket Pack of Super Soft Bathrobe Baby Wrapper Cum Baby Bath Towel for Baby Boys, Baby Girls, B...","5.0 out of 5 stars
Nice product",5.0,"Go for it
Read more"
"First Kick New Born Baby Blanket Pack of Super Soft Bathrobe Baby Wrapper Cum Baby Bath Towel for Baby Boys, Baby Girls, B...","4.0 out of 5 stars
Soft material and comfortable",4.0,"The media could not be loaded.
                



 It's a good quality product but it can be used only until baby is 6 months old, size should have been bigger
Read more"
"First Kick New Born Baby Blanket Pack of Super Soft Bathrobe Baby Wrapper Cum Baby Bath Towel for Baby Boys, Baby Girls, B...","5.0 out of 5 stars
Super",5.0,"Nice cloth
Read more"
"First Kick New Born Baby Blanket Pack of Super Soft Bathrobe Baby Wrapper Cum Baby Bath Towel for Baby Boys, Baby Girls, B...","3.0 out of 5 stars
Material",3.0,"Soft and very suitable for new born babies
Read more"
"First Kick New Born Baby Blanket Pack of Super Soft Bathrobe Baby Wrapper Cum Baby Bath Towel for Baby Boys, Baby Girls, B...","5.0 out of 5 stars
Good quality",5.0,"Good quality product
Read more"
"First Kick New Born Baby Blanket Pack of Super Soft Bathrobe Baby Wrapper Cum Baby Bath Towel for Baby Boys, Baby Girls, B...","4.0 out of 5 stars
Poor quality",4.0,"Did not like the product it's thin
Read more"
"First Kick New Born Baby Blanket Pack of Super Soft Bathrobe Baby Wrapper Cum Baby Bath Towel for Baby Boys, Baby Girls, B...","5.0 out of 5 stars
Super soft!",5.0,"Very soft & best recommended for new born babies, the material is very comfortable & the baby loves being wrapped in this.
Read more"
"First Kick New Born Baby Blanket Pack of Super Soft Bathrobe Baby Wrapper Cum Baby Bath Towel for Baby Boys, Baby Girls, B...","5.0 out of 5 stars
Amazing",5.0,"Amazing
Read more"
"Mothercare All We Know Baby Body Wash and Lotion, 600ml (White) - Set of 2","5.0 out of 5 stars
Very effective",5.0,"Have been using this with both my kids for the last 6 years and i am really happy with it. Although scented.
Read more"
"Mothercare All We Know Baby Body Wash and Lotion, 600ml (White) - Set of 2","4.0 out of 5 stars
Time to delivery",4.0,"Original product  send
Read more"
"Mothercare All We Know Baby Body Wash and Lotion, 600ml (White) - Set of 2","5.0 out of 5 stars
best for baby.i love the brand mother care",5.0,Read more
"Mothercare All We Know Baby Body Wash and Lotion, 600ml (White) - Set of 2","5.0 out of 5 stars
Good product",5.0,"Nice
Read more"
"Mothercare All We Know Baby Body Wash and Lotion, 600ml (White) - Set of 2","4.0 out of 5 stars
Worth product",4.0,"Worth it
Read more"
"Mothercare All We Know Baby Body Wash and Lotion, 600ml (White) - Set of 2","3.0 out of 5 stars
excellent",3.0,"excellent quality as always by mothercare
Read more"
"Mothercare All We Know Baby Body Wash and Lotion, 600ml (White) - Set of 2","5.0 out of 5 stars
Always my choice",5.0,"I have been using mother care products since my baby was born. It sure is good stuff and smells soooo good.
Read more"
"Mothercare All We Know Baby Body Wash and Lotion, 600ml (White) - Set of 2","5.0 out of 5 stars
Value for money",5.0,"Mother care product is very good
Read more"
My NewBorn Puppy Shape Baby Bath Robe Cum Ultra Soft Wrapper (Green),"5.0 out of 5 stars
Worth Purchase ever 🤩",5.0,"As this blanket come towel is super soft for winters so you can take baby in this and i used it for Photography as well as this looks super cute 🥰
Read more"
My NewBorn Puppy Shape Baby Bath Robe Cum Ultra Soft Wrapper (Green),"4.0 out of 5 stars
Good Product",4.0,"Very Comfortable and Beautiful 😍
Read more"
My NewBorn Puppy Shape Baby Bath Robe Cum Ultra Soft Wrapper (Green),"5.0 out of 5 stars
Dam good",5.0,"Very useful and soft for babies
Read more"
My NewBorn Puppy Shape Baby Bath Robe Cum Ultra Soft Wrapper (Green),"3.0 out of 5 stars
Packaging feedback",3.0,"I received open package, however the product is fine. Please take care of the same.
Read more"
My NewBorn Puppy Shape Baby Bath Robe Cum Ultra Soft Wrapper (Green),"5.0 out of 5 stars
Just Marvalous",5.0,"Got this for my newborn...It's too skin friendly to my baby moreover, my newborn loves the touch of this towel...And moreover its gives him just a very cute look after the rap...
Read more"
My NewBorn Puppy Shape Baby Bath Robe Cum Ultra Soft Wrapper (Green),"1.0 out of 5 stars
Very bad quality",1.0,"The cloth what is shown in the picture is completely different from reality and it looks like a door mat very bad
Read more"
My NewBorn Puppy Shape Baby Bath Robe Cum Ultra Soft Wrapper (Green),"4.0 out of 5 stars
Nice quality",4.0,"I like the softness and the quality of the material..only thing is little bit fuzzy.
Read more"
My NewBorn Puppy Shape Baby Bath Robe Cum Ultra Soft Wrapper (Green),"5.0 out of 5 stars
So soft",5.0,"So soft super absorbent and cute one and size was also as expected we can use upto 2 years baby
Read more"
"Cocomo Natural Olive & Coconut Oil Kids Face & Body Wash, Minty Fragrance, Soft & Healthy Skin | Minty Sea 300ml (Age: 4+)","5.0 out of 5 stars
Cocomo Shower gel is fantastic.. it has a very fresh fragrance which ...",5.0,"Cocomo Shower gel is fantastic..it has a very fresh fragrance which my kids love and it leaves the skin feeling soft and nourished
Read more"
"Cocomo Natural Olive & Coconut Oil Kids Face & Body Wash, Minty Fragrance, Soft & Healthy Skin | Minty Sea 300ml (Age: 4+)","4.0 out of 5 stars
Smells awesome",4.0,"I am trying this product for my 8 year old daughter for the first time. Firstly, the smell is super awesome. I use it for both body as well as hair and till now, the experience is good. Might be a bit drying during winter months. But am using it during the summer so yet to see any drying.
Read more"
"Cocomo Natural Olive & Coconut Oil Kids Face & Body Wash, Minty Fragrance, Soft & Healthy Skin | Minty Sea 300ml (Age: 4+)","5.0 out of 5 stars
Grt product for kids",5.0,"Awesome body wash...my kids love it
Read more"
"Cocomo Natural Olive & Coconut Oil Kids Face & Body Wash, Minty Fragrance, Soft & Healthy Skin | Minty Sea 300ml (Age: 4+)","5.0 out of 5 stars
Face and Body wash for kids",5.0,"I was looking for a gentle wash for her which would keep her skin smooth, soft and hydrated. I thought of cocomonatural Minty Sea Face & Body Wash as I am already using Cocomo moisturizer which my girl loves.To my surprise Cocomo Minty Sea face and body wash removes dirt and oil without drying sensitive skin and protects the long term health of the skin.My daughter loves its pump mechanism that dispenses just the right amount. Its natural and eco certified ingredients makes her feel fresh and clean.Priced at Rs. 550/- , Cocomo Moon Sparkle body wash is a refreshing blend of Neem, Olive, Coconut Oil & Aloe Vera cleanse, soothe and moisturize without drying-out  kid’s sensitive skin.
Read more"
"Cocomo Natural Olive & Coconut Oil Kids Face & Body Wash, Minty Fragrance, Soft & Healthy Skin | Minty Sea 300ml (Age: 4+)","4.0 out of 5 stars
No pump",4.0,"The product didn't come with a pump as shown in the pic.. the shower gel is good otherwise.
Read more"
"Cocomo Natural Olive & Coconut Oil Kids Face & Body Wash, Minty Fragrance, Soft & Healthy Skin | Minty Sea 300ml (Age: 4+)","3.0 out of 5 stars
Smell is not good",3.0,"It's smell is not good
Read more"
"Cocomo Natural Olive & Coconut Oil Kids Face & Body Wash, Minty Fragrance, Soft & Healthy Skin | Minty Sea 300ml (Age: 4+)","5.0 out of 5 stars
cocomo mint sea face and body waash is amazing product",5.0,"cocomo mint sea face and body wash is very  nice product i found for my girl.  she has sensitive and dry skin so as a doctor mom i am very conscious about her skin , so i saw this product with natural ingrediants and chemical free face and body wash and used for my girl, got very nice result .  ingrediants like coconut oil and olive oil  mositurize baby's skin and neem and aloe vera are natural antibiotics to protect their skin.so very big thumbs up from my side👍 for this product.
Read more"
"Cocomo Natural Olive & Coconut Oil Kids Face & Body Wash, Minty Fragrance, Soft & Healthy Skin | Minty Sea 300ml (Age: 4+)","1.0 out of 5 stars
Hard scent and got rashes after first use",1.0,"The product was spilled over since the pump cap was not tightly closed.  The scent is very hard however we  went ahead and tried it for out child. He got rashes immediately after bath.  So we discontinued using it.  Better choose some mild bath for your child which has good PH balance and mild scent.
Read more"
"The Moms Co. Natural Sensitive Skin Wash - Very Dry, Sensitive or Itchy Skin Wash with Daily Moisturizing for Very Dry, Re...","5.0 out of 5 stars
Only body wash for chronic dryness",5.0,"I love this body wash..I have very dry skin and this is the only wash which works for me, others simply dry out the skin further. Highly recommend.
Read more"
"The Moms Co. Natural Sensitive Skin Wash - Very Dry, Sensitive or Itchy Skin Wash with Daily Moisturizing for Very Dry, Re...","4.0 out of 5 stars
Superb Product",4.0,"Feels very cool after using it. Very nice wash for dryness and itching problems and other skin related problems like it's reduced redness and inflammation. Overall superb product try this you will not be disappointed.
Read more"
"The Moms Co. Natural Sensitive Skin Wash - Very Dry, Sensitive or Itchy Skin Wash with Daily Moisturizing for Very Dry, Re...","5.0 out of 5 stars
Value for money",5.0,"A very good product in this  price range . After a good and smooth bath , put this lotion on your baby for more softness skin . A very important thing is that it made of organic things , clinically tested and toxin free.
Read more"
"The Moms Co. Natural Sensitive Skin Wash - Very Dry, Sensitive or Itchy Skin Wash with Daily Moisturizing for Very Dry, Re...","3.0 out of 5 stars
Much hyped.",3.0,"The consistency is very liquify. It has any amazing woody fragrance. Though I have sensitive skin it did not quite provide any kind of nourishment to my skin. Plus I did not feel clean after showering and it did not feel fresh.
Read more"
"The Moms Co. Natural Sensitive Skin Wash - Very Dry, Sensitive or Itchy Skin Wash with Daily Moisturizing for Very Dry, Re...","5.0 out of 5 stars
REMOVE REDNESS FROM MY SKIN",5.0,"First off, good  packaging. Sturdy, hygienic and travel friendly. I dont have any issue with the smell. It's pleasant. But works just fine VERY EFFECTIVE
Read more"
"The Moms Co. Natural Sensitive Skin Wash - Very Dry, Sensitive or Itchy Skin Wash with Daily Moisturizing for Very Dry, Re...","5.0 out of 5 stars
It is very good no itchiness at all",5.0,"I like this product
Read more"
"The Moms Co. Natural Sensitive Skin Wash - Very Dry, Sensitive or Itchy Skin Wash with Daily Moisturizing for Very Dry, Re...","2.0 out of 5 stars
Tan incresed",2.0,"It's not for all skin types. Skin tone becoming darker after 10 days of use.Skin type: DRY
Read more"
"The Moms Co. Natural Sensitive Skin Wash - Very Dry, Sensitive or Itchy Skin Wash with Daily Moisturizing for Very Dry, Re...","3.0 out of 5 stars
strong smell",3.0,"smell is very strong for a baby. Need light smell.
Read more"
Chicco Baby Moments Talcum Powder 150gm,"5.0 out of 5 stars
Nice product for Baby",5.0,"Very good quality product! Must have for baby!
Read more"
Chicco Baby Moments Talcum Powder 150gm,"5.0 out of 5 stars
Good",5.0,"Smell is wonderful .. nice powder for babiesHighly recommended
Read more"
Chicco Baby Moments Talcum Powder 150gm,"4.0 out of 5 stars
Nice",4.0,"Good product , but delivery of product too late
Read more"
Chicco Baby Moments Talcum Powder 150gm,"5.0 out of 5 stars
Good",5.0,"Good quality as usual , very pleasant fragrance
Read more"
Chicco Baby Moments Talcum Powder 150gm,"4.0 out of 5 stars
Good",4.0,"Good
Read more"
Chicco Baby Moments Talcum Powder 150gm,"5.0 out of 5 stars
Nice",5.0,"Good
Read more"
Chicco Baby Moments Talcum Powder 150gm,"5.0 out of 5 stars
No harmful chemicals",5.0,"Scent is mild & pure
Read more"
Chicco Baby Moments Talcum Powder 150gm,"5.0 out of 5 stars
Nice",5.0,"its better than johnson & johnson.
Read more"
Chicco Sweet Surprise Gift Set-Blue,"5.0 out of 5 stars
Purchased as a gift for friend",5.0,"Purchased as a gift. I liked the product
Read more"
Chicco Sweet Surprise Gift Set-Blue,"4.0 out of 5 stars
Good",4.0,"Nice product , but i received the damaged package with the shampoo leaking out of bottle.
Read more"
Chicco Sweet Surprise Gift Set-Blue,"5.0 out of 5 stars
Good",5.0,"Good
Read more"
Chicco Sweet Surprise Gift Set-Blue,"5.0 out of 5 stars
Nice proud",5.0,"I'm so happy ☺️
Read more"
Chicco Sweet Surprise Gift Set-Blue,"4.0 out of 5 stars
Perfect for gifting",4.0,"Perfect product for gifting newborn
Read more"
Chicco Sweet Surprise Gift Set-Blue,"3.0 out of 5 stars
Damaged product",3.0,"Product is damaged. Talcum powder bottle is damaged. All the power is coming out from it. Soap is also damaged. And there is no seal of the box also.
Read more"
Chicco Sweet Surprise Gift Set-Blue,"5.0 out of 5 stars
Good packaging... Price is high",5.0,"I am giving 7 star out of 10 for value of money...... Good packing and quality Is much better
Read more"
Chicco Sweet Surprise Gift Set-Blue,"1.0 out of 5 stars
Big mistake if you buy this",1.0,"Product is worth less. They have packed very old products. Seller of this product don't even have common sence that these products are going to use for less than 2 years kids. Seller is just finding ways to make money. I don't know if Amazon can control this or not. Attached picks check manufacturing dates for box and individual products. No words to describe sellers state of understanding on kids products.
Read more"
"LuvLap Baby Nasal Aspirator 0-5 Years with Snotsucker mechanism (Blue) & LuvLap Liquid Cleanser, Anti-Bacterial, Food Grad...","5.0 out of 5 stars
Must for infants",5.0,"Very helpful
Read more"
"LuvLap Baby Nasal Aspirator 0-5 Years with Snotsucker mechanism (Blue) & LuvLap Liquid Cleanser, Anti-Bacterial, Food Grad...","4.0 out of 5 stars
Safe and easy to use",4.0,"Pro1. suction pressure is in your control.2. Don't have to put nozzle inside nose that makes it safe.Con:1. Suction mouth piece is not silicon. It should be.
Read more"
"Baby Forest Mashak Kawach Baby Mosquito Repellant Spray, 100ML, pack of 1, Made with Lemongrass oil, Cedarwood, and Lavend...","1.0 out of 5 stars
Not great",1.0,"The baby hug mosquito spray is better than this spray and keeps mosquitoes away. This one is hardly any protection unless u r only inside the house
Read more"
"PediflorKidz Anticavity Fluoride Toothpaste for children | Green Apple, Bubble Gum, Orange and Melon Flavor Combo pack | V...","5.0 out of 5 stars
This is cool and very good",5.0,"Nice paste for my little girl
Read more"
"PediflorKidz Anticavity Fluoride Toothpaste for children | Green Apple, Bubble Gum, Orange and Melon Flavor Combo pack | V...","4.0 out of 5 stars
Quality product 😃& 😋 flavour loved by kids.",4.0,"Quality is good 😊 my kids loved the flavour.
Read more"
"PediflorKidz Anticavity Fluoride Toothpaste for children | Green Apple, Bubble Gum, Orange and Melon Flavor Combo pack | V...","5.0 out of 5 stars
Good",5.0,"The media could not be loaded.
                



 I bought this for my 8 year old. She likes the taste of both the toothpaste. It's easy to use. Smells good. Melon and bubble gum flavor.  It Cleans teeth properly.
Read more"
"PediflorKidz Anticavity Fluoride Toothpaste for children | Green Apple, Bubble Gum, Orange and Melon Flavor Combo pack | V...","5.0 out of 5 stars
good",5.0,"good
Read more"
"PediflorKidz Anticavity Fluoride Toothpaste for children | Green Apple, Bubble Gum, Orange and Melon Flavor Combo pack | V...","4.0 out of 5 stars
Used for milk teeths",4.0,"Satisfied with this..
Read more"
"PediflorKidz Anticavity Fluoride Toothpaste for children | Green Apple, Bubble Gum, Orange and Melon Flavor Combo pack | V...","5.0 out of 5 stars
Pediflor review",5.0,"A highly recommended product for our tiny tots teeth
Read more"
"PediflorKidz Anticavity Fluoride Toothpaste for children | Green Apple, Bubble Gum, Orange and Melon Flavor Combo pack | V...","3.0 out of 5 stars
Orangane one is good",3.0,"My children didn't like the flavour pink one. But they liked orange 🍊 flavoured one
Read more"
"PediflorKidz Anticavity Fluoride Toothpaste for children | Green Apple, Bubble Gum, Orange and Melon Flavor Combo pack | V...","5.0 out of 5 stars
Tooth paste",5.0,"My kid luv the flavour of paste
Read more"
"Shadow Securitronics Happy Nights Mosquito Repellent Vaporizer, Indoor Mosquito Liquid Repellent, Prevent from Dengue, 45M...","5.0 out of 5 stars
Very Good",5.0,"Very good product
Read more"
"Shadow Securitronics Happy Nights Mosquito Repellent Vaporizer, Indoor Mosquito Liquid Repellent, Prevent from Dengue, 45M...","5.0 out of 5 stars
nice one",5.0,"it is very useful product
Read more"
"Shadow Securitronics Happy Nights Mosquito Repellent Vaporizer, Indoor Mosquito Liquid Repellent, Prevent from Dengue, 45M...","4.0 out of 5 stars
Product is good",4.0,"Product is good and I am buying it repeatedly. But my only concern every time I am purchasing the refill, they are including a machine also. It is not require actually. I have 3-4 un utilized mechines with me. It is causing extra money for consumer and more waster to the earth. Better you can remove it from the package.
Read more"
"Shadow Securitronics Happy Nights Mosquito Repellent Vaporizer, Indoor Mosquito Liquid Repellent, Prevent from Dengue, 45M...","5.0 out of 5 stars
Amazing Product",5.0,"Received the product in good condition. Working fine.
Read more"
"Shadow Securitronics Happy Nights Mosquito Repellent Vaporizer, Indoor Mosquito Liquid Repellent, Prevent from Dengue, 45M...","5.0 out of 5 stars
Received the product in good condition.",5.0,"Eliminates mosquito efficiently, smells good, excellent product
Read more"
"Shadow Securitronics Happy Nights Mosquito Repellent Vaporizer, Indoor Mosquito Liquid Repellent, Prevent from Dengue, 45M...","3.0 out of 5 stars
it is an avg product, no impact on Mosquitos",3.0,"it is an avg product, no impact on Mosquitos
Read more"
"Shadow Securitronics Happy Nights Mosquito Repellent Vaporizer, Indoor Mosquito Liquid Repellent, Prevent from Dengue, 45M...","1.0 out of 5 stars
Completely useless",1.0,"It's on all day in my room but mosquitoes are happily flying around
Read more"
"Shadow Securitronics Happy Nights Mosquito Repellent Vaporizer, Indoor Mosquito Liquid Repellent, Prevent from Dengue, 45M...","5.0 out of 5 stars
nice product",5.0,"worth it
Read more"
BONJELA TEETHING GEL (2M+) - 15G,"5.0 out of 5 stars
Good",5.0,"It’s good for teething babies
Read more"
BONJELA TEETHING GEL (2M+) - 15G,"3.0 out of 5 stars
Useful",3.0,"Useful but my baby doesn’t like the taste of it
Read more"
BONJELA TEETHING GEL (2M+) - 15G,"5.0 out of 5 stars
Very good product",5.0,"Good for baby who are teething. Soothes them.
Read more"
BONJELA TEETHING GEL (2M+) - 15G,"5.0 out of 5 stars
Recommend",5.0,"Really helpful for baby
Read more"
BONJELA TEETHING GEL (2M+) - 15G,"5.0 out of 5 stars
Good product.",5.0,"Very good pain easer. Helped my 8 month daughter. But use little bit. No side effects. Recommend for all babes
Read more"
BONJELA TEETHING GEL (2M+) - 15G,"1.0 out of 5 stars
One Star",1.0,"Not worth the buy
Read more"
BONJELA TEETHING GEL (2M+) - 15G,"2.0 out of 5 stars
Two Stars",2.0,"Not effective
Read more"
"Sebamed Baby Lotion, 100Ml And Sebamed Baby Cream Extra Soft, 50Ml","5.0 out of 5 stars
Quality",5.0,"Sebamed product is very effective on skin .. quality and smell is very good . Doctor also suggested this product for my kid .. go for it blindly..wort of money
Read more"
"Sebamed Baby Lotion, 100Ml And Sebamed Baby Cream Extra Soft, 50Ml","5.0 out of 5 stars
Non sticky and Mild fragrance",5.0,"Sebamed's baby body lotion and face cream are fantastic. I really enjoy its light aroma and lack of stickiness. Since it's non-oily, I'm sure it would be ideal for all seasons as well. It had been extremely helpful during the winter.
Read more"
"Sebamed Baby Lotion, 100Ml And Sebamed Baby Cream Extra Soft, 50Ml","4.0 out of 5 stars
Superb",4.0,"Superb
Read more"
"Sebamed Baby Lotion, 100Ml And Sebamed Baby Cream Extra Soft, 50Ml","5.0 out of 5 stars
Amazing product",5.0,"Works wonder. Worth buying
Read more"
"Sebamed Baby Lotion, 100Ml And Sebamed Baby Cream Extra Soft, 50Ml","5.0 out of 5 stars
Sebamed best for kids",5.0,"Best product
Read more"
"Sebamed Baby Lotion, 100Ml And Sebamed Baby Cream Extra Soft, 50Ml","5.0 out of 5 stars
Good product",5.0,"Five star
Read more"
"Sebamed Baby Lotion, 100Ml And Sebamed Baby Cream Extra Soft, 50Ml","4.0 out of 5 stars
Nice good for baby",4.0,"right
Read more"
"Sebamed Baby Lotion, 100Ml And Sebamed Baby Cream Extra Soft, 50Ml","5.0 out of 5 stars
Nice Product",5.0,"Good
Read more"
"Mothercare All We Know Baby Bubble Bath, 300ml","5.0 out of 5 stars
Would recommend",5.0,"Very faint and nice aroma. Very foamy and light
Read more"
"Mothercare All We Know Baby Bubble Bath, 300ml","4.0 out of 5 stars
Less bubbles",4.0,"Have used mee mee bubble bath, it had good quantities of bubbles in water with very less  quantity of that product, this product requires quite more quantity to be mixed to generate enough bubbles, still it is good product and safe for baby, and other mothercare products were of very good quality, but i feel this is not up to the mark only because of less bubbles.
Read more"
"Mothercare All We Know Baby Bubble Bath, 300ml","5.0 out of 5 stars
Amazon and mothercare both are best",5.0,"I like all mothercare products for my baby very much and Amazon Is the best platform to found all in a place with max discount and combination.
Read more"
"Mothercare All We Know Baby Bubble Bath, 300ml","5.0 out of 5 stars
Best in the market",5.0,"Best babywash for new born babies. Unlike our other brands available in the market. Mild fragrance, and delicate on babies skin. Loved the product.
Read more"
"Mothercare All We Know Baby Bubble Bath, 300ml","5.0 out of 5 stars
Best bath available in market",5.0,"Bubble bath is the best child bath available in market if we look at it from point of view of cost and quality both.
Read more"
"Mothercare All We Know Baby Bubble Bath, 300ml","4.0 out of 5 stars
Bubbles up",4.0,"Its a good bubble bath..  i have used it earlier...  kids love it
Read more"
"Mothercare All We Know Baby Bubble Bath, 300ml","5.0 out of 5 stars
Safe for Kids",5.0,"Best product to buy,  I am using this from last 2 years for my Kid
Read more"
"Mothercare All We Know Baby Bubble Bath, 300ml","5.0 out of 5 stars
Nice product",5.0,"Worth to buy
Read more"
"Panda & Giraffe Muslin Baby Swaddle Blanket, Mulmul Swaddle for Newborn Baby Super Soft Premium Cotton Receiving Wrapper C...","5.0 out of 5 stars
Quality good",5.0,"It's my second purchase for my baby. This tym quality was too too too good. It's like thick and soft too
Read more"
"Panda & Giraffe Muslin Baby Swaddle Blanket, Mulmul Swaddle for Newborn Baby Super Soft Premium Cotton Receiving Wrapper C...","5.0 out of 5 stars
It does not feel like cotton. It is mixed. Not so soft for baby",5.0,"1st time purchased 3 yrs before. Quality was good then. Same product purchased recently. Quality is too bad and size is too big
Read more"
"Panda & Giraffe Muslin Baby Swaddle Blanket, Mulmul Swaddle for Newborn Baby Super Soft Premium Cotton Receiving Wrapper C...","4.0 out of 5 stars
Very gud",4.0,"Cloth is very gud..soft n smooth for baby
Read more"
"Panda & Giraffe Muslin Baby Swaddle Blanket, Mulmul Swaddle for Newborn Baby Super Soft Premium Cotton Receiving Wrapper C...","5.0 out of 5 stars
very Soft and comfortable.",5.0,"The cloth quality is perfect. It's really soft and comfortable to wrap around the baby... amazing to swaddle the baby...the prints in the cloth is cute too... it's same as expected and told in the discription.I Can buy again without a second thought.
Read more"
"Panda & Giraffe Muslin Baby Swaddle Blanket, Mulmul Swaddle for Newborn Baby Super Soft Premium Cotton Receiving Wrapper C...","5.0 out of 5 stars
Baby friendly quality",5.0,"For baby best quality
Read more"
"Panda & Giraffe Muslin Baby Swaddle Blanket, Mulmul Swaddle for Newborn Baby Super Soft Premium Cotton Receiving Wrapper C...","5.0 out of 5 stars
The best Swaddle wrap / blanket available",5.0,"I have ordered muslin swaddle from almost all well known brands and have a stock of more than 20 for my newborn but these ones are the best in terms of softness, genuine muslin, dimensions and layering. Print is amazing. Even after wash the softness is retained and i got them for just 378 for 2. I am definitely buying more.
Read more"
