product,title,rating,body
"Foxcare All in One Polish + Ceramic, with hydrophobic effects,more advanced formula for Multipurpose Liquid Car & Bike Pol...","5.0 out of 5 stars
good product",5.0,"best of the best
Read more"
"Foxcare All in One Polish + Ceramic, with hydrophobic effects,more advanced formula for Multipurpose Liquid Car & Bike Pol...","1.0 out of 5 stars
👎👎👎👎👎👎👎👎👎👎",1.0,"Very bad product
Read more"
"Foxcare All in One Polish + Ceramic, with hydrophobic effects,more advanced formula for Multipurpose Liquid Car & Bike Pol...","4.0 out of 5 stars
Its okay.. Not bad.",4.0,"Good polish
Read more"
"Foxcare All in One Polish + Ceramic, with hydrophobic effects,more advanced formula for Multipurpose Liquid Car & Bike Pol...","3.0 out of 5 stars
Ok",3.0,"Ok
Read more"
"Foxcare All in One Polish + Ceramic, with hydrophobic effects,more advanced formula for Multipurpose Liquid Car & Bike Pol...","2.0 out of 5 stars
just ok product",2.0,"Don't go over the features they listed , works like a normal polish, does not felt like ceramic coating and hydrophobic working at all.
Read more"
"Foxcare All in One Polish + Ceramic, with hydrophobic effects,more advanced formula for Multipurpose Liquid Car & Bike Pol...","5.0 out of 5 stars
Good quality product",5.0,"Working perfectly
Read more"
"Foxcare All in One Polish + Ceramic, with hydrophobic effects,more advanced formula for Multipurpose Liquid Car & Bike Pol...","1.0 out of 5 stars
The consistency and polish is not worth for the money!",1.0,"I would definitely not encourage Amazon buyers to use this. It's not worth the moneyAll false words. A normal wax polish for 300 to 400rs would have been far better.Applied twice to my car no difference at all.
Read more"
"Foxcare All in One Polish + Ceramic, with hydrophobic effects,more advanced formula for Multipurpose Liquid Car & Bike Pol...","4.0 out of 5 stars
Nice polish",4.0,"Nice polish. Gives a fair shine
Read more"
CARCAT Ultrasound Rat Repellent for Automobiles - 4th Gen- ZigZag Waterproof Car Rodent Repellent Machine with Blue-Green ...,"5.0 out of 5 stars
Must have In your car",5.0,"I bought new car in earlies 2023 but in monsoon I facing serious issues with rats entering in engine compartment I applied so.many things like rat repellent sprays but problem remains the same after survey in many platforms I found CARCAT and I ordered the product and using since Oct 2023 after that till July 2024 no rat droppings seen in my car very good productAs it works on car battery while car is not running but it CARCAT power consumption is very low sometimes even in winters I started my car after 15 20 days no issue with battery
Read more"
CARCAT Ultrasound Rat Repellent for Automobiles - 4th Gen- ZigZag Waterproof Car Rodent Repellent Machine with Blue-Green ...,"4.0 out of 5 stars
CARCAT Ultrasound Rat Repellent for Automobiles - 4th Gen car rat repellent",4.0,"The reviews for this product look promising, as per the review installation was very easy, You do not need a technician to fix this compact CARCAT Ultrasound Rat Repellent for Automobiles - 4th Gen car rat repellent - CARCAT-RED - Made in INDIA -Waterproof rat repellent for cars...I just did the installation.Hoping the product will give the positive results expected...
Read more"
CARCAT Ultrasound Rat Repellent for Automobiles - 4th Gen- ZigZag Waterproof Car Rodent Repellent Machine with Blue-Green ...,"5.0 out of 5 stars
7 months review",5.0,"I have been using this device for the past 7 months. Till date not a single mouse has been found in the car. So this product seems to be a very good product.
Read more"
"Ambi Pur Car Air Freshener Refill Aerosol, Aqua, 7.5 ml","5.0 out of 5 stars
Decent product.",5.0,"Decent product.
Read more"
"Ambi Pur Car Air Freshener Refill Aerosol, Aqua, 7.5 ml","4.0 out of 5 stars
Good",4.0,"Average quality.
Read more"
"Ambi Pur Car Air Freshener Refill Aerosol, Aqua, 7.5 ml","5.0 out of 5 stars
Good one",5.0,"It smells good
Read more"
"Ambi Pur Car Air Freshener Refill Aerosol, Aqua, 7.5 ml","3.0 out of 5 stars
Fragrance is not of long duration.",3.0,"Smells good but longevity is not good.....
Read more"
"Ambi Pur Car Air Freshener Refill Aerosol, Aqua, 7.5 ml","5.0 out of 5 stars
H",5.0,"T
Read more"
"Ambi Pur Car Air Freshener Refill Aerosol, Aqua, 7.5 ml","4.0 out of 5 stars
Ambipure",4.0,"Good product
Read more"
"Ambi Pur Car Air Freshener Refill Aerosol, Aqua, 7.5 ml","5.0 out of 5 stars
Good",5.0,"Good
Read more"
"Ambi Pur Car Air Freshener Refill Aerosol, Aqua, 7.5 ml","1.0 out of 5 stars
No fragrance.",1.0,"Appears not original. No smell.
Read more"
"Fabtec Waterproof Car Body Cover for Maruti Swift (2012 to 2017) with Mirror and Antenna Pocket, Triple Stitched (Military...","5.0 out of 5 stars
Good Quality product",5.0,"Cover is very perfect for Nexon Facelift 2023 model. It gets fit perfectly.
Read more"
"Fabtec Waterproof Car Body Cover for Maruti Swift (2012 to 2017) with Mirror and Antenna Pocket, Triple Stitched (Military...","4.0 out of 5 stars
Proper car cover",4.0,"Car cover.is little short.in length,not covering car properly
Read more"
"Fabtec Waterproof Car Body Cover for Maruti Swift (2012 to 2017) with Mirror and Antenna Pocket, Triple Stitched (Military...","1.0 out of 5 stars
Waste of money",1.0,"Fades within a weekPoor qualityWaste of money and timeNot water proof
Read more"
"Fabtec Waterproof Car Body Cover for Maruti Swift (2012 to 2017) with Mirror and Antenna Pocket, Triple Stitched (Military...","5.0 out of 5 stars
Good",5.0,"Very good purchase 👌
Read more"
"Fabtec Waterproof Car Body Cover for Maruti Swift (2012 to 2017) with Mirror and Antenna Pocket, Triple Stitched (Military...","3.0 out of 5 stars
It's ok",3.0,"The buckle and belt are very cheap and not good
Read more"
"Fabtec Waterproof Car Body Cover for Maruti Swift (2012 to 2017) with Mirror and Antenna Pocket, Triple Stitched (Military...","5.0 out of 5 stars
Nice product",5.0,"Nice product
Read more"
"Fabtec Waterproof Car Body Cover for Maruti Swift (2012 to 2017) with Mirror and Antenna Pocket, Triple Stitched (Military...","4.0 out of 5 stars
Good product",4.0,"Worth of money.. good quality
Read more"
"Fabtec Waterproof Car Body Cover for Maruti Swift (2012 to 2017) with Mirror and Antenna Pocket, Triple Stitched (Military...","1.0 out of 5 stars
For TATA Punch - oversized - very poor quality",1.0,"The media could not be loaded.
                



 30-June 2023: Waterproof layer didn't even sustain 1 Summer season and 1st Monsoon shower. My car is parked in the open. Color has faded within 2 months. Waterproof layer has peeled off at the roof area. Rain water got accumulated in between layers forming water bubbles. Water seepos through stitching and into the mirror pockets. I didn't expect such a poor quality of material used.May 2023:The cover for TATA Punch is oversized, covers almost 70% of the tyres. It doesn't fix snuggley though, may blow away in strong wind. The elastic is available only at the front and back sides and a belt with a buckle in the middle. Cloth is plastic-like to touch and has thin cotton lining all over inside. Seems to be water resistant.
Read more"
YELLOWFIN Claw-Grip Aluminium Alloy Bicycle | Cycle | Motorcycle | Bike Mobile Phone Holder Mount Stand Cradle for Handleb...,"5.0 out of 5 stars
Very good product",5.0,"Very easily can fit to bike and remove when not in use positions
Read more"
YELLOWFIN Claw-Grip Aluminium Alloy Bicycle | Cycle | Motorcycle | Bike Mobile Phone Holder Mount Stand Cradle for Handleb...,"4.0 out of 5 stars
quality",4.0,"Wow this phone holder is really good in terms of quality it can't handle my big phone cover though but it holds the phone fine even in 120 kmph speed
Read more"
YELLOWFIN Claw-Grip Aluminium Alloy Bicycle | Cycle | Motorcycle | Bike Mobile Phone Holder Mount Stand Cradle for Handleb...,"5.0 out of 5 stars
Good product",5.0,"It's a good product for 600
Read more"
YELLOWFIN Claw-Grip Aluminium Alloy Bicycle | Cycle | Motorcycle | Bike Mobile Phone Holder Mount Stand Cradle for Handleb...,"3.0 out of 5 stars
Good product",3.0,Read more
YELLOWFIN Claw-Grip Aluminium Alloy Bicycle | Cycle | Motorcycle | Bike Mobile Phone Holder Mount Stand Cradle for Handleb...,"1.0 out of 5 stars
Defective product sending and colour also not matching in mention colour",1.0,Read more
YELLOWFIN Claw-Grip Aluminium Alloy Bicycle | Cycle | Motorcycle | Bike Mobile Phone Holder Mount Stand Cradle for Handleb...,"5.0 out of 5 stars
Nice",5.0,"Very nice
Read more"
YELLOWFIN Claw-Grip Aluminium Alloy Bicycle | Cycle | Motorcycle | Bike Mobile Phone Holder Mount Stand Cradle for Handleb...,"4.0 out of 5 stars
Threadable claw holder comes out",4.0,"The threadable claw  holder can come out easily if unthreaded fully which is an matter of concern
Read more"
YELLOWFIN Claw-Grip Aluminium Alloy Bicycle | Cycle | Motorcycle | Bike Mobile Phone Holder Mount Stand Cradle for Handleb...,"5.0 out of 5 stars
Review after 2 years of use",5.0,"This is an incredible product with great durability.I've used this in the climates of Mumbai and Pune. Product has rusted a bit but still works 100%!Very secure as no one can snatch the phone off the clamp.PS : GO FOR IT! It's higher cost than others but totally worth it.
Read more"
"AutoBizarre Multipurpose Microfiber Double Sided Car Cleaning Brush For Car A/C Vents, Blinds, Keyboard etc","5.0 out of 5 stars
MOST ESSENTIAL FOR COMPUER...GOOD TO USEGOOD PRODUCT",5.0,"GOOD PRODUCT
Read more"
"AutoBizarre Multipurpose Microfiber Double Sided Car Cleaning Brush For Car A/C Vents, Blinds, Keyboard etc","3.0 out of 5 stars
Don’t buy",3.0,"Not useful as shown
Read more"
"AutoBizarre Multipurpose Microfiber Double Sided Car Cleaning Brush For Car A/C Vents, Blinds, Keyboard etc","4.0 out of 5 stars
Good",4.0,"Good
Read more"
"AutoBizarre Multipurpose Microfiber Double Sided Car Cleaning Brush For Car A/C Vents, Blinds, Keyboard etc","3.0 out of 5 stars
Okie Dokie",3.0,"Product is just Okay to meet purposeBut not value for money & Quality is also okay
Read more"
"AutoBizarre Multipurpose Microfiber Double Sided Car Cleaning Brush For Car A/C Vents, Blinds, Keyboard etc","4.0 out of 5 stars
Ok",4.0,"Just okay
Read more"
"AutoBizarre Multipurpose Microfiber Double Sided Car Cleaning Brush For Car A/C Vents, Blinds, Keyboard etc","2.0 out of 5 stars
Its not value for Money",2.0,"Soft at one side is Okay but brush brisles are hard.  Amaunt is also high, its not value for money.
Read more"
"AutoBizarre Multipurpose Microfiber Double Sided Car Cleaning Brush For Car A/C Vents, Blinds, Keyboard etc","1.0 out of 5 stars
Money waste",1.0,"Cannot serve the purpose of cleaning.Useless product
Read more"
"AutoBizarre Multipurpose Microfiber Double Sided Car Cleaning Brush For Car A/C Vents, Blinds, Keyboard etc","3.0 out of 5 stars
Good product",3.0,"Good product
Read more"
Sheeba Multipurpose Polish (750 ml) (SAI750),"5.0 out of 5 stars
Beautiful product.",5.0,"Very Very Good. It works on all the parts.I liked it very much.
Read more"
Sheeba Multipurpose Polish (750 ml) (SAI750),"4.0 out of 5 stars
Superb Quality Product",4.0,"Superb Result 👌 Metal & Dashboard
Read more"
Sheeba Multipurpose Polish (750 ml) (SAI750),"5.0 out of 5 stars
value for money",5.0,"value for money.easy to use.Satisfied with the result.
Read more"
Sheeba Multipurpose Polish (750 ml) (SAI750),"3.0 out of 5 stars
Good",3.0,"Good
Read more"
Sheeba Multipurpose Polish (750 ml) (SAI750),"5.0 out of 5 stars
Awesome",5.0,"I use it to polish my activa only. It finishes excellant after use it & looks like new just you take out from the show room. Good durability as I used earlier too. So value for money is this product comparing to other products. Go without any doubt to this product.
Read more"
Sheeba Multipurpose Polish (750 ml) (SAI750),"4.0 out of 5 stars
Good polish",4.0,"Product  really  good compare  to local market you use bike cars all plastic surface Dont do polishing  on tyres and brakes go for it.Sold By: >ETRADE MARKETING PRIVATE LIMITED
Read more"
Sheeba Multipurpose Polish (750 ml) (SAI750),"5.0 out of 5 stars
Best multipurpose polish I found till now.",5.0,"After buying this Sheeba Polish I tried it first on my bike and results were great. Then I tried to use it on some plastic items in my home like Laptop and other stuff. It was great to use on them which looks like new items after applying this Polish. Then I tried it on my black leather shoes and it made me happy to watch my shoes shining in just few seconds. Also when it get dust we just need one swipe of cloth to make it shine again. So this is a great product. Thanks
Read more"
Sheeba Multipurpose Polish (750 ml) (SAI750),"5.0 out of 5 stars
🔥Industry Best All in One Liquid Polish🔥",5.0,"This is a great product from SheebaI am using this for my Car and Bike both, trust me the result is classic.2 weeks back I have applied to my bike & it gives shiny finishing so very easy to clean the dust in one go.My cat turned to look like brand new even though it is 9 year old.Only thing is you need to apply this with a good cloth and after that rub it in a circular way so that u’ll Get great shining and durability....Don’t think just go for this product.... 😊🙏🏻
Read more"
Steelbird GT Off Road ISI Certified Motocross Double Visor Full Face Helmet Outer Clear Visor and Inner Smoke Sun Shield,"5.0 out of 5 stars
Good quality",5.0,"Light weight
Read more"
Steelbird GT Off Road ISI Certified Motocross Double Visor Full Face Helmet Outer Clear Visor and Inner Smoke Sun Shield,"4.0 out of 5 stars
Very protective & Stylish",4.0,"Nys product I'm using from 1year.. It's very comfortable
Read more"
Steelbird GT Off Road ISI Certified Motocross Double Visor Full Face Helmet Outer Clear Visor and Inner Smoke Sun Shield,"5.0 out of 5 stars
Choose Size Very carefully",5.0,"Good Product. I'm very happy for fast delivery by Amazon partners. For those of you whose age is between 27-30 please choose Large (L) size.
Read more"
Steelbird GT Off Road ISI Certified Motocross Double Visor Full Face Helmet Outer Clear Visor and Inner Smoke Sun Shield,"5.0 out of 5 stars
Good and safe choice, looks premium",5.0,"It can be a little tight for some people's heads; as I bought the large size, it's still a still a little tight, but other than that, it's good, comfortable, and safe.
Read more"
Steelbird GT Off Road ISI Certified Motocross Double Visor Full Face Helmet Outer Clear Visor and Inner Smoke Sun Shield,"3.0 out of 5 stars
Less quality",3.0,"Seems it's breakable
Read more"
Steelbird GT Off Road ISI Certified Motocross Double Visor Full Face Helmet Outer Clear Visor and Inner Smoke Sun Shield,"1.0 out of 5 stars
not this stnderd",1.0,"worest
Read more"
Steelbird GT Off Road ISI Certified Motocross Double Visor Full Face Helmet Outer Clear Visor and Inner Smoke Sun Shield,"5.0 out of 5 stars
Product is very good",5.0,"As my POV build quality is very good
Read more"
Steelbird GT Off Road ISI Certified Motocross Double Visor Full Face Helmet Outer Clear Visor and Inner Smoke Sun Shield,"4.0 out of 5 stars
Better for this price",4.0,"for this price it is Okie the quality isn't compromised it gives what it can deliver under this budget, weight is manageable but that small secondary visor is totally useless it drops above your eye so you won't get a clear view like in primary visor instead of adding that visor additional air vents are much better because Air flow is not what I expected, considering the price it serves it purpose
Read more"
"TENDSY Biker / Sports Full Arm Fingerless Sleeves Gloves for UV, Dust, Summer, Sun Protection for Men and Women (Pack of 3...","5.0 out of 5 stars
Quality is very good, value for money",5.0,"I love the quality of this product, it's worth buying it.
Read more"
"TENDSY Biker / Sports Full Arm Fingerless Sleeves Gloves for UV, Dust, Summer, Sun Protection for Men and Women (Pack of 3...","4.0 out of 5 stars
Very soft to wear.... awesome quality",4.0,Read more
"TENDSY Biker / Sports Full Arm Fingerless Sleeves Gloves for UV, Dust, Summer, Sun Protection for Men and Women (Pack of 3...","3.0 out of 5 stars
Good item",3.0,"Product is durable
Read more"
"TENDSY Biker / Sports Full Arm Fingerless Sleeves Gloves for UV, Dust, Summer, Sun Protection for Men and Women (Pack of 3...","5.0 out of 5 stars
Ok",5.0,"Ok
Read more"
"TENDSY Biker / Sports Full Arm Fingerless Sleeves Gloves for UV, Dust, Summer, Sun Protection for Men and Women (Pack of 3...","4.0 out of 5 stars
Its superb",4.0,"Its so smooth nd comfortable
Read more"
"TENDSY Biker / Sports Full Arm Fingerless Sleeves Gloves for UV, Dust, Summer, Sun Protection for Men and Women (Pack of 3...","1.0 out of 5 stars
worst",1.0,"TOO MUCH COST FOR THIS WORST QUALITY ,Rs 60 (each Rs 20) is enough for this worst worst worst product...dont buy ,
Read more"
"TENDSY Biker / Sports Full Arm Fingerless Sleeves Gloves for UV, Dust, Summer, Sun Protection for Men and Women (Pack of 3...","2.0 out of 5 stars
They are looting,",2.0,"Selling at exorbitant price ...i am returning it and please don't order it  Product quality is average
Read more"
"TENDSY Biker / Sports Full Arm Fingerless Sleeves Gloves for UV, Dust, Summer, Sun Protection for Men and Women (Pack of 3...","5.0 out of 5 stars
Good quality",5.0,"Worth it
Read more"
Studds Urban Pink With White Strip Open Face Helmet (M),"5.0 out of 5 stars
Wonderful look and safety",5.0,"Its sturdy and appearance is great along with light weight with ventillation cover.
Read more"
Studds Urban Pink With White Strip Open Face Helmet (M),"4.0 out of 5 stars
Good",4.0,"Helmet is really good, perfect fit to head and  good looking, quality is good, worth for the money
Read more"
Studds Urban Pink With White Strip Open Face Helmet (M),"5.0 out of 5 stars
Must buy 😇 superb comfort",5.0,"Very comfortebele😊Well strong for safty
Read more"
Studds Urban Pink With White Strip Open Face Helmet (M),"5.0 out of 5 stars
Awesome product in low coat",5.0,"Quality, size fit, everything is awesome in low costBest for daily use
Read more"
Studds Urban Pink With White Strip Open Face Helmet (M),"5.0 out of 5 stars
Good job by vendor",5.0,"Good product received.
Read more"
Studds Urban Pink With White Strip Open Face Helmet (M),"4.0 out of 5 stars
TVS Jupiter pro and cons",4.0,"In summary:-Pro:- Value for moneyPerfect fittingHave lock button to hang with your vehicle via external lockComfort CushingVisor is tight and moves up and down during driving with just one pressure hence easy to adjust move up or down based on need at same time not loose to keep falling down while driving.--Prior to scratches on plastic visor it was great to drive in night with visor being down..was getting almost normal natural view.ConsPlastic wiser get scratches within first 5 days itself.Scratches makes it bit difficult to drive in night as lights from scratches gets distorted. Hence can not keep visor down on night which makes it similar to all other helmets in market.Design is bit tall which make it difficult / tight to keep in TVS Jupiter Scotty..hence that resulted in putting lot of scratches in middle of visor.Have to spent 2-3 mins minimum to adjust to keep it inside Scotty or else it will never fit without proper alignment.Feedback to manufacture for designRather then focusing on design reduce the height from middle of head which increases its height and make it difficult to put inside Scotty..due to need ot having 2 helmets now a we need helmet that can easily go inside Scotty as one of feature.
Read more"
Studds Urban Pink With White Strip Open Face Helmet (M),"3.0 out of 5 stars
Good product",3.0,"Everybody should purchase to it.
Read more"
Studds Urban Pink With White Strip Open Face Helmet (M),"5.0 out of 5 stars
Excellent",5.0,"Comfort!
Read more"
"Rasikvar 2 in 1 Car Tire Stone Cleaning Hook, Tire Groove Stones Removing Tool, Tyre Stone Picker for Motor Bike Truck Ca...","5.0 out of 5 stars
Go for it verified by me 👍🏻",5.0,"Removes pebbles ,stones from tire grips. I drive i20 on rough tracks and construction area this tool removes them efficiently.
Read more"
"Rasikvar 2 in 1 Car Tire Stone Cleaning Hook, Tire Groove Stones Removing Tool, Tyre Stone Picker for Motor Bike Truck Ca...","4.0 out of 5 stars
Stills",4.0,"Best quality
Read more"
"Rasikvar 2 in 1 Car Tire Stone Cleaning Hook, Tire Groove Stones Removing Tool, Tyre Stone Picker for Motor Bike Truck Ca...","5.0 out of 5 stars
Nice tool",5.0,"I found this product to be very effective at removing small rocks and other debris from my tires. The hook itself is sturdy and well-made, with a comfortable grip that makes it easy to use. The curved shape of the hook allows for easy access to hard-to-reach areas, and the pointed end is perfect for dislodging stubborn debris.One of the things I appreciated most about this product is how easy it is to use. Simply slide the hook into the treads of your tire and pull it out to remove any debris. It's quick and simple, and doesn't require any special skills or training.
Read more"
"Rasikvar 2 in 1 Car Tire Stone Cleaning Hook, Tire Groove Stones Removing Tool, Tyre Stone Picker for Motor Bike Truck Ca...","5.0 out of 5 stars
Increase life of your tyre",5.0,"It’s very useful product for tubeless tyre specially. Any rubble stuck in grove of tyre decreases the strength of tyre. This handy product easy to use and you don’t have to waste time and energy. Very useful and value for price.
Read more"
"Rasikvar 2 in 1 Car Tire Stone Cleaning Hook, Tire Groove Stones Removing Tool, Tyre Stone Picker for Motor Bike Truck Ca...","3.0 out of 5 stars
Good one for the price",3.0,"Product is of good material but the way of removing stones struck between the theards grip of tyre is not practical for 4 wheelers. Need to make some excercise slowly moving behind the car to access the stones.
Read more"
"Rasikvar 2 in 1 Car Tire Stone Cleaning Hook, Tire Groove Stones Removing Tool, Tyre Stone Picker for Motor Bike Truck Ca...","5.0 out of 5 stars
Good",5.0,"Best quality and handy.
Read more"
"Rasikvar 2 in 1 Car Tire Stone Cleaning Hook, Tire Groove Stones Removing Tool, Tyre Stone Picker for Motor Bike Truck Ca...","4.0 out of 5 stars
Good as stone picker can't be used as 🪛",4.0,"Does a good job when you take out stones from tyre using it, but the material bends when u try to use it as screw driver as mentioned on Amazon
Read more"
"Rasikvar 2 in 1 Car Tire Stone Cleaning Hook, Tire Groove Stones Removing Tool, Tyre Stone Picker for Motor Bike Truck Ca...","5.0 out of 5 stars
Perfect tool to remove the stones from car tyre",5.0,"We underestimate the need of this tool, I agree one drive after removing the stones, the tyre will instantly pickup new stones, but trust me, only when you remove the stones you will come to know how hard and tight they get stuck in between the grooves leading to a slow damage of the tyres. Also not sure how many of you have done wheel balancing, they add weights to the level of 10-15gms also. and all these stones accumulate over a period of time easliy throws off the balance of the wheels. So its good to remove them once in a while.To me it is satisfying activity to take out the stones. So I keep this in my car boot and remove the stones everytime I park and in a mood to spend some time cleaning my car.
Read more"
wolpin Car Decor for Car Dashboard Duckling with Fan Car Air Vent Interior Decoration Accessories Decorative Showpiece for...,"5.0 out of 5 stars
Great car accessory",5.0,"I bought this after browsing some expensive options. This product looks perfect and the build quality is excellent. Just go for it. The fan spins when we keep the windows open. I use essential oils on the tablet provided once the scent wore off it. Really useful product.
Read more"
wolpin Car Decor for Car Dashboard Duckling with Fan Car Air Vent Interior Decoration Accessories Decorative Showpiece for...,"5.0 out of 5 stars
Lovely master piece",5.0,"The media could not be loaded.
                



 Loved the product it's to cute to resist.  The fan mechanism is also good
Read more"
wolpin Car Decor for Car Dashboard Duckling with Fan Car Air Vent Interior Decoration Accessories Decorative Showpiece for...,"4.0 out of 5 stars
Good one. Can gift to your loving one.",4.0,"Cute product for your cozy car.
Read more"
wolpin Car Decor for Car Dashboard Duckling with Fan Car Air Vent Interior Decoration Accessories Decorative Showpiece for...,"3.0 out of 5 stars
Cute but noisy",3.0,"Its very cute but its kind of noisy. I will try some WD 40 to reduce it.
Read more"
wolpin Car Decor for Car Dashboard Duckling with Fan Car Air Vent Interior Decoration Accessories Decorative Showpiece for...,"5.0 out of 5 stars
Lovely 🥰",5.0,"The media could not be loaded.
                



 If u have kids then tough to have it on ac went if not it’s damn cute ☺️  and a perfect toy for the car. The clip behind is nice and strong duck is cute as in the pics. But tablets will get finished with few days 😅
Read more"
wolpin Car Decor for Car Dashboard Duckling with Fan Car Air Vent Interior Decoration Accessories Decorative Showpiece for...,"5.0 out of 5 stars
Very cute",5.0,"I loved the product. The size and build quality is amazing.It’s small and the air went it sticks to are straight but mostly cars have horizontal vents. That’s only thing to be considered about, rest it’s awesome.My girl loved it.
Read more"
wolpin Car Decor for Car Dashboard Duckling with Fan Car Air Vent Interior Decoration Accessories Decorative Showpiece for...,"5.0 out of 5 stars
Too costly but a great product to buy",5.0,"Its cost is very high as compared to item used
Read more"
wolpin Car Decor for Car Dashboard Duckling with Fan Car Air Vent Interior Decoration Accessories Decorative Showpiece for...,"1.0 out of 5 stars
Cute Ducky but No fragrance",1.0,"Product is actually sturdy and looks cute. I got the yellow ducky and the duck looks cute, the hand fan in the ducks hand works fine when you switch on your cars AC or Fan, however there’s no fragrance at all.Kids will love that duck and fan in hand, my daughter loves it.
Read more"
XOKIT® 50 PCS/1Set Car Accessories Car Windshield Glass Concentrated Washer Tablets Solid Car Tablets Glass Solid Wiper Cl...,"5.0 out of 5 stars
It’s Very nice.",5.0,"It’s very easy to use on car mirror.
Read more"
XOKIT® 50 PCS/1Set Car Accessories Car Windshield Glass Concentrated Washer Tablets Solid Car Tablets Glass Solid Wiper Cl...,"3.0 out of 5 stars
not that good",3.0,"not that good
Read more"
XOKIT® 50 PCS/1Set Car Accessories Car Windshield Glass Concentrated Washer Tablets Solid Car Tablets Glass Solid Wiper Cl...,"4.0 out of 5 stars
Value for money clean well but get only 50 tablets",4.0,"Product is good, but I only received 50 tablets pack in the box, but the product is value for money and clean very well.
Read more"
XOKIT® 50 PCS/1Set Car Accessories Car Windshield Glass Concentrated Washer Tablets Solid Car Tablets Glass Solid Wiper Cl...,"5.0 out of 5 stars
True value for money",5.0,"In this price good product not for only car windshield it's also vary usefully foy dalay household cleaning
Read more"
XOKIT® 50 PCS/1Set Car Accessories Car Windshield Glass Concentrated Washer Tablets Solid Car Tablets Glass Solid Wiper Cl...,"1.0 out of 5 stars
Mediocre quality. Refrain yourself from buying this",1.0,"The media could not be loaded.
                



 The product doesn't help in what it claims. It is of mediocre quality and feels just like coloured solution. I doubt its effectiveness. It claims itself to be certified, not sure what certification it has got. Better to spend money on other nice products for your car than this one
Read more"
XOKIT® 50 PCS/1Set Car Accessories Car Windshield Glass Concentrated Washer Tablets Solid Car Tablets Glass Solid Wiper Cl...,"2.0 out of 5 stars
Worst in winters",2.0,"In winters The solution just stick to the glass and make it impossible to see through
Read more"
XOKIT® 50 PCS/1Set Car Accessories Car Windshield Glass Concentrated Washer Tablets Solid Car Tablets Glass Solid Wiper Cl...,"5.0 out of 5 stars
EASY TO USE",5.0,"best product for car washer tablet
Read more"
XOKIT® 50 PCS/1Set Car Accessories Car Windshield Glass Concentrated Washer Tablets Solid Car Tablets Glass Solid Wiper Cl...,"3.0 out of 5 stars
Not the best product.",3.0,"Feels like a blue colour pile rather than a windscreen washer fluid concentrate. But it's relatively cheap. So u get what u pay gor
Read more"
