product,title,rating,body
"Safari Pentagon Trolley Bag, 65 cm Suitcase for Travel, 4 Wheel Medium Red Luggage for Men and Women, Polypropylene Hard S...","5.0 out of 5 stars
you must buy this, it is with good quality",5.0,"i got pack of 3 different sizes and had unique color also the packaging received was just very good. definitely should buy it
Read more"
"Safari Pentagon Trolley Bag, 65 cm Suitcase for Travel, 4 Wheel Medium Red Luggage for Men and Women, Polypropylene Hard S...","4.0 out of 5 stars
Bag",4.0,"It's very light weight.  But the chain quality is not up to the mark  but it is a steal deal and worth the price..  I like the packaging also..  It's a must buy
Read more"
"Safari Pentagon Trolley Bag, 65 cm Suitcase for Travel, 4 Wheel Medium Red Luggage for Men and Women, Polypropylene Hard S...","3.0 out of 5 stars
Good quality but lock issue",3.0,"As described, product is really of good quality. Only problem is the lock issue. Lock changes on its own.
Read more"
"Safari Pentagon Trolley Bag, 65 cm Suitcase for Travel, 4 Wheel Medium Red Luggage for Men and Women, Polypropylene Hard S...","4.0 out of 5 stars
Quality with budget friendly",4.0,"Very fine quality product in very good price, outer look so amazing.....easy to take anywhere, much space inside.Good quality zipper.......
Read more"
Genie School Backpack,"5.0 out of 5 stars
Wonderful Quality",5.0,"Vibrant colour, great quality and perfect size. Kids loved it.
Read more"
Genie School Backpack,"4.0 out of 5 stars
Good Quality",4.0,"Valu for money
Read more"
Genie School Backpack,"5.0 out of 5 stars
Good",5.0,"I raised the complain about the  defect and within the week safari accepted the request and send a new bag.
Read more"
Genie School Backpack,"5.0 out of 5 stars
Cute product",5.0,"It's colour attracted me the most and has enough space.
Read more"
Genie School Backpack,"1.0 out of 5 stars
Poor Quality",1.0,"Within fifteen days of usage the bag handle got torn. Will not repurchase any bags from same brand.
Read more"
Genie School Backpack,"3.0 out of 5 stars
Nice product but it will not hold more weight",3.0,"The product looks good and attractive. the zips are also fine and have adequate compartments. But the stitching quality is poor. It is not holding more weight. My daughter studies 7th grade and the upper stitching started peeling off with in a week's time. I need to give it to the local shop for additional stitching of the whole bag. May be good for lite usage.
Read more"
Genie School Backpack,"5.0 out of 5 stars
Must buy this product.",5.0,"My 10 years daughter loved it so much. This product is delivered as shown in the picture. The quality is good, and also it's light weight. This product is worth it to purchase . The product is recommended to every school going child. Children can carry their all the essential things.
Read more"
Genie School Backpack,"4.0 out of 5 stars
Good product",4.0,"Good produt. No need to review about this product. I have bought bags many times from this brand.Zip broken after medium to heavy usage.
Read more"
Ketmart Waist Pack Travel Handy Hiking Zip Pouch Document Money Phone Belt Sport Bag for Men and Women and Adult Leather (...,"5.0 out of 5 stars
Great waist pack!",5.0,"Looks simple yet cool, material is good quality, lots of space inside and the zippers are reflective which adds to the look! It is light weight and can carry mobile, sanitizers, medicine etc easily. Good for airport look or normal streetwear..
Read more"
Ketmart Waist Pack Travel Handy Hiking Zip Pouch Document Money Phone Belt Sport Bag for Men and Women and Adult Leather (...,"5.0 out of 5 stars
Good Product",5.0,"Good Product and value for money. Lookwise also good. Very comfortable to wear.
Read more"
Ketmart Waist Pack Travel Handy Hiking Zip Pouch Document Money Phone Belt Sport Bag for Men and Women and Adult Leather (...,"4.0 out of 5 stars
Looks premium quality, splash-proof",4.0,"The media could not be loaded.
                



 The bag seems sturdy and material is very good. It gives a premium feel. It can resist water splashes. The strap looks okay. Hope it can take heavy weight.Rest I will edit my review after completing a few trips.The only bad thing was the packaging. I don't know why they packaged it in a simple plastic pack. The product was visible from outside. It was not a company package. It seemed someone wrapped the bag in a plastic in a hurry.The product is good, hence not returning.
Read more"
Ketmart Waist Pack Travel Handy Hiking Zip Pouch Document Money Phone Belt Sport Bag for Men and Women and Adult Leather (...,"5.0 out of 5 stars
Good product",5.0,"Product has enough space. Material is goof. Versatile and adjustable. And a usefully product.
Read more"
Ketmart Waist Pack Travel Handy Hiking Zip Pouch Document Money Phone Belt Sport Bag for Men and Women and Adult Leather (...,"5.0 out of 5 stars
Nice product",5.0,"Suits nice for travel and gives a good look
Read more"
Ketmart Waist Pack Travel Handy Hiking Zip Pouch Document Money Phone Belt Sport Bag for Men and Women and Adult Leather (...,"3.0 out of 5 stars
It's not waterproof",3.0,"It's delivered to me today and let me tell you guys It's not waterproof.  Brand is lying on this, water is easily going inside the bag from the chain area. If you don't put water in all the chain areas then you might tell It's water resistance but in a rainy day if you go outside then definitely water will go inside your bag from all the chain areas.
Read more"
Ketmart Waist Pack Travel Handy Hiking Zip Pouch Document Money Phone Belt Sport Bag for Men and Women and Adult Leather (...,"5.0 out of 5 stars
Product Quality",5.0,"Quality of the bag is very good. The material is also very soft and the bag has enough space.
Read more"
Ketmart Waist Pack Travel Handy Hiking Zip Pouch Document Money Phone Belt Sport Bag for Men and Women and Adult Leather (...,"1.0 out of 5 stars
Quality was not good",1.0,"The quality of the chain is not good. the chain strap came off. The usage condition was normal and not rough. I am disappointed with this bag. Quality was not good
Read more"
Genie Flamenco2 Casual Backpacks for Women,"5.0 out of 5 stars
Beautiful prints",5.0,"Excellent qualityVibrant and spacious too. Finishing is good. Stitching and zipper is of good qualityValue for money
Read more"
Genie Flamenco2 Casual Backpacks for Women,"4.0 out of 5 stars
Soft material",4.0,"Nice product
Read more"
Genie Flamenco2 Casual Backpacks for Women,"5.0 out of 5 stars
Awesome 👌👌",5.0,"Too good 😊 good for College students or as office bag. Stylish and durable. Value for money
Read more"
Genie Flamenco2 Casual Backpacks for Women,"5.0 out of 5 stars
too cute!!",5.0,"very good quality, jus go for it.
Read more"
Genie Flamenco2 Casual Backpacks for Women,"5.0 out of 5 stars
Good",5.0,"Water Resistance, good quality, quite good for kids
Read more"
Genie Flamenco2 Casual Backpacks for Women,"3.0 out of 5 stars
Good one for kids",3.0,"Its not for adults.
Read more"
Genie Flamenco2 Casual Backpacks for Women,"4.0 out of 5 stars
Quality is very good",4.0,Read more
DZert Kids School Bag Soft Plush Backpacks Cartoon Boys Girls Baby (2-5 Years),"5.0 out of 5 stars
Good quality",5.0,"Awesome
Read more"
DZert Kids School Bag Soft Plush Backpacks Cartoon Boys Girls Baby (2-5 Years),"4.0 out of 5 stars
Good product",4.0,"cute and same as picture, Very soft, Value for money
Read more"
DZert Kids School Bag Soft Plush Backpacks Cartoon Boys Girls Baby (2-5 Years),"3.0 out of 5 stars
Average Quality....",3.0,"Quality is not adequate for long use...
Read more"
DZert Kids School Bag Soft Plush Backpacks Cartoon Boys Girls Baby (2-5 Years),"5.0 out of 5 stars
Decent bag",5.0,"The bag is decent , brightly coloured, light weight , not very strong..for small trips or picnic this bag is good keep snacks ,bottle its fine...for school purpose u will need a durable and water resistant  bag... This bag is not water resistant ...my child liked it as he loves paw patrol
Read more"
DZert Kids School Bag Soft Plush Backpacks Cartoon Boys Girls Baby (2-5 Years),"1.0 out of 5 stars
Quality isn't good.  Zips are delicate",1.0,"Bag got torn in 2 uses. Don't go for it. Zips are too delicate.  Waste of money.
Read more"
DZert Kids School Bag Soft Plush Backpacks Cartoon Boys Girls Baby (2-5 Years),"5.0 out of 5 stars
Good quality",5.0,"Very good
Read more"
Genie Flamenco2 Casual Backpacks for Women,"5.0 out of 5 stars
Bright and beautiful yet spacious and practical.",5.0,"I love it!Great value for money.I was immediately drawn to its pretty design and bright colours.It is spacious but light.It has room for a lap top or folder.
Read more"
DZert Kids School Bag Soft Plush Backpacks Cartoon Boys Girls Baby (2-5 Years),"4.0 out of 5 stars
Good",4.0,"My child very happy to c dis.
Read more"
DZert Kids School Bag Soft Plush Backpacks Cartoon Boys Girls Baby (2-5 Years),"2.0 out of 5 stars
Very delicate bag for kindergarten kids",2.0,"It's very light n delicate bag
Read more"
Gear Turbo 45L Expandable Water Resistant Antitheft Laptop Bag/Backpack/Briefcase For Men/Women With Raincover (Grey),"5.0 out of 5 stars
Value for money bag with good storage space",5.0,"Bought it for INR 1635. At this price range, I would consider this as a value for money product. I was mainly looking for a laptop bag that could double up as a travel companion for short trips and fit in as cabin luggage. This bag serves the purpose. Sharing my thoughts on the bag:Advantages (Pros or the Good part):1) Price (Value For Money): Similar bag from Safari and other brands cost above 2.5k. Got this for 1.6k, so good VFM2) Storage capacity: 45l is enough to store 10kgs (which is enough for 2-3 days trip). Also, this will fit in as a cabin baggage in flight, so the added advantage. There's also a bit of expandable storage, which helps3) Looks: Now this can be subjective, but overall I do not think anyone will call the product ""ugly looking"". On the contrary, this looks quite stylish4) Protection: This comes with a raincover, so can be considered as weather proofDisadvantages (Things which could have been better):1) Quality: Material of clips are made of plastic, hence might not last2) Cushioning: I feel they could have provided a bit more cushioning for back and the straps3) Rain cover: The raincover does not have Gear branding4) Compartments: There are just two compartments (a large one and a laptop compartment). I feel they could have provided at least one more additional front compartment for quick storage of small but essential stuffs5) Alignment of back straps: Not sure if this is the issue with my product only, but the two backstraps are not properly aligned in the bag I received6) Security: No security features like anti-theft Compartments etc.7) Tech features: No tech features like USB charging etc.Word of caution:1) I've not used the product thoroughly yet, so cannot comment on the longevity and reliability when used under rough and tough environment2) Please do not get confused with the number of cons outnumbering the number of pros, the product is a decent offering at an affordable price. Kindly refrain from comparing this product with other similar products which costs 2-3 times this product as their quality will of course be better than this.Conclusion: I feel this is a value for money product with decent built quality and ample storage. Hope it turns out to be durable and reliable as well in my upcoming trips.
Read more"
Gear Turbo 45L Expandable Water Resistant Antitheft Laptop Bag/Backpack/Briefcase For Men/Women With Raincover (Grey),"4.0 out of 5 stars
Check all the zipper and stitching of the bag.",4.0,"Water resistant: yesStitching quality: goodExpanding zipper: providedRain cover: yesProduct quality: good.I got this at 1500 rupees.
Read more"
Gear Turbo 45L Expandable Water Resistant Antitheft Laptop Bag/Backpack/Briefcase For Men/Women With Raincover (Grey),"5.0 out of 5 stars
Just Awesome",5.0,"Purchased it during ongoing great indian festival in october 23 in 1395 rs and writing this review after one day of useIts an awesome bag in this price range and is absolutely a value for money item.This bag has huge capacity -- 45 litres andThey have tried to make  use of all available space which makes it very useful.It can be carried and used like a suitcase as well as it has a side handle and opens like a suitcase also if opened sideways. To hold the items inside it has extra straps like a suitcase so that they wont fall if its opened sideways. And this feature makes it super- useful (at least to me) as my work requires carrying all items and instruments that i require anytime when i m working. Also things can be organised very well. It has many extra straps all around which helps supporting the structure of bag ftom outside if its full completely.There are five sections. One chain for the small section in front to keep limited number of items.One central section is the biggest one which has enormous space. When this section is not filled much its size can be reduced by a chain. Third section is behind the second and is not that big like second but has small pouches inside.Fourth section is on the back surface of the bag which is in direct contact with your back. Its small but can be used as secret pouch for keeping money etc valuables.Fifth section is at the base of the bag and it contains the rain cover which can be taken out and used whenever required.Despite its huge capacity it does not look odd when i am wearing it on my back and looks like any other bag.Now lets see how long it lasts..
Read more"
Gear Turbo 45L Expandable Water Resistant Antitheft Laptop Bag/Backpack/Briefcase For Men/Women With Raincover (Grey),"5.0 out of 5 stars
Good Quality",5.0,"Fits well. Quality is good as expected. Has large storage unit
Read more"
Gear Turbo 45L Expandable Water Resistant Antitheft Laptop Bag/Backpack/Briefcase For Men/Women With Raincover (Grey),"5.0 out of 5 stars
Delivery was in bad condition and the whole bag was oily and with some white substance in it.",5.0,"I didn't like the way it was delivered and also the packaging had only plastic. It was oily and had white substance all over it. Otherwise product is great. I think the wax is rubbed over the zipper.
Read more"
Gear Turbo 45L Expandable Water Resistant Antitheft Laptop Bag/Backpack/Briefcase For Men/Women With Raincover (Grey),"4.0 out of 5 stars
Spacious but not organizable",4.0,"Spacious bag. Can be used in both vertical and horizontal alignments. But we can't organize things better. One main compartment with two sides. One side is given with net like closure with zip. And other side with clips. That's fine. Another back compartment has space for laptop and nothings, only flat items can be put in. And the front zip has no compartment or organizer thats truly disappointing. Water cane holder has zip but very small not even useful to carry 1 liter bottles. Thats again frustrating. The anti theft pocket at back is good. Straps are good. Raincover is good. If you want more items to carry then go for it. But if you want more organized bag this is not the right one.
Read more"
Gear Turbo 45L Expandable Water Resistant Antitheft Laptop Bag/Backpack/Briefcase For Men/Women With Raincover (Grey),"5.0 out of 5 stars
Undoubtedly the best for the price.",5.0,"This backpack is undoubtedly the best one for the price. I got it for a very good price during an offer period. Material quality is very good. Straps are well padded which makes it very comfortable to carry. There is also a side handle and can be carried like a briefcase. The back side is made of breathable material. There are lots of compartments and a detachable rain cover. Everything that can be expected from a backpack for this price. More than satisfied.
Read more"
Gear Turbo 45L Expandable Water Resistant Antitheft Laptop Bag/Backpack/Briefcase For Men/Women With Raincover (Grey),"1.0 out of 5 stars
Good looks but inferior quality",1.0,"I bought this product recently and have used it only once and the straps gave up. I could see the stitches coming out. Hence, I would advise you to stay away from this. Instead put few hundred bucks and buy a branded one like American Tourister, Safari or VIP products.This is a genuine review.
Read more"
Safari RAY Polycarbonate 67 cms Cyan Hardsided Medium Luggage (RAY 67 4W Cyan),"5.0 out of 5 stars
One of the standout features of this suitcase is its spacious interior.",5.0,"I recently purchased the Safari Ray 67 cms Medium Check-in Polycarbonate Luggage in Cyan, and I've been quite pleased with my choice. This suitcase not only caught my eye with its stylish cyan color but also impressed me with its overall performance.The hard polycarbonate casing of the luggage gives me confidence that my belongings are well-protected during my travels. While it's not entirely wear-resistant, it has managed to hold up well without any major scratches or dents, even after some rough handling.One of the standout features of this suitcase is its spacious interior. With a capacity of 57.6 liters, it offers ample room for all my clothes and essentials, making it perfect for longer trips. What surprised me is that despite its size, the suitcase is relatively lightweight, making it easy to maneuver and carry when necessary.The 4-wheel 360-degree rotation system is a game-changer when it comes to mobility. It glides effortlessly in any direction, and I appreciate how it makes navigating crowded airports and tight spaces a breeze. This feature has saved me a lot of effort and time during my travels.The number lock is another convenient feature, providing an extra layer of security for my belongings, giving me peace of mind when I have to check it in.It's also worth noting that this luggage is proudly made in India, which is a pleasant surprise for those who support local products.However, one thing to keep in mind is that the suitcase is not entirely waterproof. While it can handle some light exposure to moisture, it's not suitable for heavy rain. So, if you're traveling in wet conditions, make sure to use a rain cover or pack your sensitive items in waterproof bags.In conclusion, the Safari Ray 67 cms Medium Check-in Polycarbonate Luggage is a stylish, durable, and spacious suitcase that offers excellent mobility. Its minor drawback is the lack of complete waterproofing, but it excels in other aspects, making it a great addition to any traveler's essentials. Plus, the fact that it's made in India is an added bonus for those looking to support local products.
Read more"
Safari RAY Polycarbonate 67 cms Cyan Hardsided Medium Luggage (RAY 67 4W Cyan),"4.0 out of 5 stars
Bag is sturdy and durable.",4.0,"Bag got little scratch after use because of the quality but it's versatile. Zip is of great quality. Colour is also nice, I would prefer black but this is also great.
Read more"
Safari RAY Polycarbonate 67 cms Cyan Hardsided Medium Luggage (RAY 67 4W Cyan),"5.0 out of 5 stars
Very good quality",5.0,"They were not cheap, but totally worth it!
Read more"
Safari RAY Polycarbonate 67 cms Cyan Hardsided Medium Luggage (RAY 67 4W Cyan),"5.0 out of 5 stars
Good Quality",5.0,"Nice Material, Good for Travelling, Really liked this Product
Read more"
Safari RAY Polycarbonate 67 cms Cyan Hardsided Medium Luggage (RAY 67 4W Cyan),"3.0 out of 5 stars
Too thin",3.0,"Bag was thin.. low quality. Colour was ok.. zip lock is ok.. I’m not sure about the scratches  resistance..
Read more"
Safari RAY Polycarbonate 67 cms Cyan Hardsided Medium Luggage (RAY 67 4W Cyan),"4.0 out of 5 stars
Product is exactly as shown in the picture",4.0,"Product quality is amazing. The material is also scratch resistance . Got huge space. One can surely consider buying one.
Read more"
Safari RAY Polycarbonate 67 cms Cyan Hardsided Medium Luggage (RAY 67 4W Cyan),"5.0 out of 5 stars
Very useful",5.0,"Very useful product,  brand and value is comfortable
Read more"
Safari RAY Polycarbonate 67 cms Cyan Hardsided Medium Luggage (RAY 67 4W Cyan),"4.0 out of 5 stars
Wrong size",4.0,"Size mentioned is different from received the seller is deceiving the customer but the quality is good
Read more"
Rechargeable LED Flashlight Mini Light - COB Flashlights with 800 Lumens Bright and 4 Modes & Waterproof Emergency Lights ...,"5.0 out of 5 stars
Best miniature light",5.0,"This is the best lighting device and the thing is that the lighting is perfect for photoshoots and travel.Pros:1) Rechargeable2) Quality3) Design4) Easy to handleCons:1) Charge duration
Read more"
Rechargeable LED Flashlight Mini Light - COB Flashlights with 800 Lumens Bright and 4 Modes & Waterproof Emergency Lights ...,"1.0 out of 5 stars
One time use",1.0,"These are made of very light material and are basically one time use. The hard plastic breaks and ur money is gone. Instead buy original. Amazon promotes cheaper and useless products and thousands of customers lose money.
Read more"
Rechargeable LED Flashlight Mini Light - COB Flashlights with 800 Lumens Bright and 4 Modes & Waterproof Emergency Lights ...,"4.0 out of 5 stars
Good and beautiful product 👍",4.0,"Good
Read more"
Rechargeable LED Flashlight Mini Light - COB Flashlights with 800 Lumens Bright and 4 Modes & Waterproof Emergency Lights ...,"5.0 out of 5 stars
So bad  battery life , don't buy this product",5.0,"This product is too much Bad ! So Friend don't buy this product,,,,! Because Bettery life is only One hour , so don't Weast your money
Read more"
Rechargeable LED Flashlight Mini Light - COB Flashlights with 800 Lumens Bright and 4 Modes & Waterproof Emergency Lights ...,"3.0 out of 5 stars
Good quality",3.0,"The light will last for max 30 minutes. It does not charge will all usb c cables. You need to charge with the cable that is provided. Brightness is enough for reading. Suitable for short use only.
Read more"
Rechargeable LED Flashlight Mini Light - COB Flashlights with 800 Lumens Bright and 4 Modes & Waterproof Emergency Lights ...,"5.0 out of 5 stars
Usefull",5.0,"Very small and useful. It has magnet on back side to fix the light. Nice.
Read more"
Rechargeable LED Flashlight Mini Light - COB Flashlights with 800 Lumens Bright and 4 Modes & Waterproof Emergency Lights ...,"1.0 out of 5 stars
nothing.",1.0,"The media could not be loaded.
                



 I received the keychain light rechargeable battery today, then it was not working, but I thought that the battery is not charging so I put the keychain light battery charging and checked it after one hour, but the light is not working, I charged it for full six hours and Tried it, but the light comes on only when charging is in progress.The light does not come on when charging off.
Read more"
Rechargeable LED Flashlight Mini Light - COB Flashlights with 800 Lumens Bright and 4 Modes & Waterproof Emergency Lights ...,"2.0 out of 5 stars
Poor quality",2.0,"Poor quality
Read more"
Lify Women's Retro Large Size Canvas Shoulder Bag Hobo Crossbody Handbag Casual Tote - 1 Piece,"5.0 out of 5 stars
Quality",5.0,"Bag is of good quality has compartments inside. Can be washed in washing machine.colour looks similar to picture.
Read more"
Lify Women's Retro Large Size Canvas Shoulder Bag Hobo Crossbody Handbag Casual Tote - 1 Piece,"5.0 out of 5 stars
Loved it.",5.0,"The quality is too good and spacious too.
Read more"
Lify Women's Retro Large Size Canvas Shoulder Bag Hobo Crossbody Handbag Casual Tote - 1 Piece,"4.0 out of 5 stars
Nice, not large",4.0,"It's not a large bag. Good material and long adjacentable handle. Can fit an umbrella, shawl and water bottle.
Read more"
Lify Women's Retro Large Size Canvas Shoulder Bag Hobo Crossbody Handbag Casual Tote - 1 Piece,"3.0 out of 5 stars
Give it a try",3.0,"It's not of the best quality. But it looks good. And considering the price, it's a decent purchase
Read more"
Lify Women's Retro Large Size Canvas Shoulder Bag Hobo Crossbody Handbag Casual Tote - 1 Piece,"3.0 out of 5 stars
Okay",3.0,"The bag is too small but the quality is okay
Read more"
Lify Women's Retro Large Size Canvas Shoulder Bag Hobo Crossbody Handbag Casual Tote - 1 Piece,"1.0 out of 5 stars
Misleading photos",1.0,"Size is half whats shown in photos. Very disappointing
Read more"
Lify Women's Retro Large Size Canvas Shoulder Bag Hobo Crossbody Handbag Casual Tote - 1 Piece,"5.0 out of 5 stars
V good",5.0,"V good
Read more"
Lify Women's Retro Large Size Canvas Shoulder Bag Hobo Crossbody Handbag Casual Tote - 1 Piece,"4.0 out of 5 stars
Easy ,useful and pretty bag",4.0,"I loved the bag - overall .Just what I wanted .. spacious,inside pockets ,zip ..etc
Read more"
Trajectory Travel Passport and Card Holder and Wallet Organiser Case for Daily Use and International Trip for Men and Wome...,"5.0 out of 5 stars
Nice product",5.0,"It's easy to use, comfortable to carry during travel, needs less space an documents are safe. It perform like pro products
Read more"
Trajectory Travel Passport and Card Holder and Wallet Organiser Case for Daily Use and International Trip for Men and Wome...,"4.0 out of 5 stars
Good product",4.0,"Nice quality and design
Read more"
Trajectory Travel Passport and Card Holder and Wallet Organiser Case for Daily Use and International Trip for Men and Wome...,"5.0 out of 5 stars
Carry passports and cards with ease !!",5.0,"The product is quite sturdy and good looking. Bought it to keep my 4 passports and they fit in very well without it being tight. There is still ample space to keep a pen, debit/credit cards and cash. You can keep your boarding passes in the front pocket so that there is no need to open the zipper all the time. The build quality is also good which would last long. Overall quite happy with the product and recommended for travellers.
Read more"
Trajectory Travel Passport and Card Holder and Wallet Organiser Case for Daily Use and International Trip for Men and Wome...,"5.0 out of 5 stars
highly recommend -documents are safe and secure.",5.0,"The media could not be loaded.
                



 I recently purchased trajectory passport holder pouch its  truly exceeded my expectations. The quality is fantastic; it feels durable and well-made.I can fit multiple passports and cards comfortably without worrying about space.One of the key features that impressed me was the functionality of the zippers. They glide smoothly and seem sturdy, assuring me that my documents are safe and secure.I highly recommend this passport cover to anyone in need of a reliable and spacious travel accessory.
Read more"
Trajectory Travel Passport and Card Holder and Wallet Organiser Case for Daily Use and International Trip for Men and Wome...,"3.0 out of 5 stars
Good but excessive padding inside.",3.0,"Pro,- simple- functionalCon- excessive padding ( it's my opinion )- padding adds slight weight but makes it feel bulky.I thought it would be perfect minimalist design, but with it's bulky feel, I might return it or probably pass it on as a gift from someone who plans to fly.
Read more"
Trajectory Travel Passport and Card Holder and Wallet Organiser Case for Daily Use and International Trip for Men and Wome...,"5.0 out of 5 stars
Good value for money and comfortable.",5.0,"Good value for money and comfortable.
Read more"
Trajectory Travel Passport and Card Holder and Wallet Organiser Case for Daily Use and International Trip for Men and Wome...,"4.0 out of 5 stars
Great quality",4.0,"Only off-putting bit is, should have had one more zip/ flap pocket like others + logo tag is too big could have been subtly placed
Read more"
Trajectory Travel Passport and Card Holder and Wallet Organiser Case for Daily Use and International Trip for Men and Wome...,"1.0 out of 5 stars
Most horrible quality product",1.0,"After purchasing this item I was travelling out of india for 20 days and as you can see from day one the zip of this closure is not working and after zipping it the same would open up and all the money stored in it would fall out.Extremely poor quality and absolutely not acceptable with Amazon brand and it is compelling me to switch to Flipkart for all my future purchases
Read more"
American Tourister Georgia Polycarbonate 79 cms Moonlight Blue Hardsided Check-in Luggage,"5.0 out of 5 stars
Very good product",5.0,"The bag is original and very spacious,light and durable.Although the quality could have been enhanced as the brand does not match the standards in this bag
Read more"
American Tourister Georgia Polycarbonate 79 cms Moonlight Blue Hardsided Check-in Luggage,"4.0 out of 5 stars
TOTAL BAG WEIGHT",4.0,"Am confused. .its expensive. .but total bags weight is only 4150 gm..all other three bag sets are above 8500 gm...is it cheap quality. ..dont know. .pl clarify
Read more"
American Tourister Georgia Polycarbonate 79 cms Moonlight Blue Hardsided Check-in Luggage,"5.0 out of 5 stars
Worth it",5.0,"Good quality but at offer price
Read more"
American Tourister Georgia Polycarbonate 79 cms Moonlight Blue Hardsided Check-in Luggage,"1.0 out of 5 stars
Did not survive 1 month travel",1.0,"The quality is so bad that the smallest size did not survive 1 month travel.  I was travelling to multiple places continuously and used smallest size for a week stuff. In just 4 weeks it had developed multiple tracks and broken wheels. It's good only to store stuff and not for travel.They say 3 years warranty and has no way to raise support.
Read more"
American Tourister Georgia Polycarbonate 79 cms Moonlight Blue Hardsided Check-in Luggage,"5.0 out of 5 stars
Sale made me buy it",5.0,"I was running away from home and obviously didn’t wanna up and leave with my parents favourite suitcases. With the little money I had in my bank, I bought this suitcase at a good price. Now I feel less guilty leaving. Also— it’s pretty sturdy on the run.
Read more"
American Tourister Georgia Polycarbonate 79 cms Moonlight Blue Hardsided Check-in Luggage,"3.0 out of 5 stars
During one journey it brokes within six months",3.0,"The media could not be loaded.
                



 I have 3 American Tourister suitcase bought from  Amazon. in . Only this suitcase broken within six months with only one journey on flight. As the suitcase broke within guarantee period it must be replaced .
Read more"
American Tourister Georgia Polycarbonate 79 cms Moonlight Blue Hardsided Check-in Luggage,"5.0 out of 5 stars
American tourister",5.0,"Good piece. Sufficient place. Light weight
Read more"
American Tourister Georgia Polycarbonate 79 cms Moonlight Blue Hardsided Check-in Luggage,"4.0 out of 5 stars
Good quality bags",4.0,"Spacious and good quality bags, nice to get at discounted prices. Like the color.
Read more"
Hornbull Wallet for Men | Brown Wallet and Belt Gift Hamper for Men | Leather Wallets for Men | Men’s Combo Gift Set,"5.0 out of 5 stars
Worth buying it!",5.0,"Very nice product with godd quality wallet and belt.Worth every penny.
Read more"
Hornbull Wallet for Men | Brown Wallet and Belt Gift Hamper for Men | Leather Wallets for Men | Men’s Combo Gift Set,"4.0 out of 5 stars
Good quality product",4.0,"Purchased it as a gift,  was satisfied with the quality and appearance. It withstood a year of rough handling. Will last longer if handled well
Read more"
Hornbull Wallet for Men | Brown Wallet and Belt Gift Hamper for Men | Leather Wallets for Men | Men’s Combo Gift Set,"5.0 out of 5 stars
Good wallet & belt",5.0,"Leather & appearance look good. Worth forthe money.
Read more"
Hornbull Wallet for Men | Brown Wallet and Belt Gift Hamper for Men | Leather Wallets for Men | Men’s Combo Gift Set,"3.0 out of 5 stars
Quality",3.0,"The wallet quality and feel looks good. But the belt is of very poor quality. Simple good looking buckle.
Read more"
Hornbull Wallet for Men | Brown Wallet and Belt Gift Hamper for Men | Leather Wallets for Men | Men’s Combo Gift Set,"5.0 out of 5 stars
Very nice",5.0,"The media could not be loaded.
                



 Worth it. I loved it
Read more"
Hornbull Wallet for Men | Brown Wallet and Belt Gift Hamper for Men | Leather Wallets for Men | Men’s Combo Gift Set,"4.0 out of 5 stars
Product",4.0,"Good
Read more"
Hornbull Wallet for Men | Brown Wallet and Belt Gift Hamper for Men | Leather Wallets for Men | Men’s Combo Gift Set,"1.0 out of 5 stars
Very very poor quality. Do not buy",1.0,"Quality of both the items i.e  belt and wallet are very poor and substandard. Wallet is only worth Rs. 100/- and belt is only worth Rs. 250. Buckle of the belt is very light and look very fragile. Both the items looks cheap and not worth the price. Returned the same within 5 mins of opening the pack
Read more"
Hornbull Wallet for Men | Brown Wallet and Belt Gift Hamper for Men | Leather Wallets for Men | Men’s Combo Gift Set,"5.0 out of 5 stars
Best buy",5.0,"Very good quality material used, Product as expected and shown. using since last 4 years still as is.
Read more"
Gear Sauve Waterproof Makeup Kit/Toilet Kit/Toiletry Bag/Travel Bag/Travel Pouch with Wall Hanging Loop-Bottle Green,"5.0 out of 5 stars
Recommended",5.0,"My first product is still in good condition after 3 years. Good for travellers. This is 2nd purchase for gift.
Read more"
Gear Sauve Waterproof Makeup Kit/Toilet Kit/Toiletry Bag/Travel Bag/Travel Pouch with Wall Hanging Loop-Bottle Green,"4.0 out of 5 stars
Very good quality and colour combination",4.0,"Serves the purpose. Good quality material and zip. Green and red awesome color combination. Got it for 399/- prime day sale. Go for it.
Read more"
Gear Sauve Waterproof Makeup Kit/Toilet Kit/Toiletry Bag/Travel Bag/Travel Pouch with Wall Hanging Loop-Bottle Green,"5.0 out of 5 stars
Traveling bathroom bag",5.0,"Good product with good material.... Lot of space for more than 10 products... Easy to carry
Read more"
Gear Sauve Waterproof Makeup Kit/Toilet Kit/Toiletry Bag/Travel Bag/Travel Pouch with Wall Hanging Loop-Bottle Green,"5.0 out of 5 stars
good material and over all quality.",5.0,"good material and over all quality.
Read more"
Gear Sauve Waterproof Makeup Kit/Toilet Kit/Toiletry Bag/Travel Bag/Travel Pouch with Wall Hanging Loop-Bottle Green,"5.0 out of 5 stars
Must buy product for those who travelled a lot",5.0,"Very light weight, perfect size , value for money , best for travel
Read more"
Gear Sauve Waterproof Makeup Kit/Toilet Kit/Toiletry Bag/Travel Bag/Travel Pouch with Wall Hanging Loop-Bottle Green,"3.0 out of 5 stars
Product is Good",3.0,"But expensive
Read more"
